title_link,title_link/_text,title_link/_title,author_value,book_link,book_link/_text,book_link/_title,"_PAGE_NUMBER"
"http://bon.edu.pl/katalog/lektura/o-ideologiach-i-polityce-uwag-kilka/","O ideologiach i polityce uwag kilka.","","Ziółek Paweł","http://bon.edu.pl/katalog/lektura/o-ideologiach-i-polityce-uwag-kilka/","book","","12"
"http://bon.edu.pl/katalog/lektura/o-mysleniu-alegorycznym-w-sredniowieczu/","O myśleniu alegorycznym w średniowieczu","","Skubiszewski Piotr","http://bon.edu.pl/katalog/lektura/o-mysleniu-alegorycznym-w-sredniowieczu/","book","","12"
"http://bon.edu.pl/katalog/lektura/o-nielatwej-sztuce-opisywania-cmentarzy/","O niełatwej sztuce opisywania cmentarzy","","Grodziska Karolina","http://bon.edu.pl/katalog/lektura/o-nielatwej-sztuce-opisywania-cmentarzy/","book","","12"
"http://bon.edu.pl/katalog/lektura/o-pamieci-kresow-wegiersko-chorwackich/","O pamięci kresów węgiersko-chorwackich","","Kiss G. Csaba","http://bon.edu.pl/katalog/lektura/o-pamieci-kresow-wegiersko-chorwackich/","book","","12"
"http://bon.edu.pl/katalog/lektura/o-program-wiekszosci/","O program większości","","Wasiutyński Wojciech","http://bon.edu.pl/katalog/lektura/o-program-wiekszosci/","book","","12"
"http://bon.edu.pl/katalog/lektura/o-wplywie-judaizantow-na-sztuke-rusi/","O wpływie judaizantów na sztukę Rusi","","Sulikowska Aleksandra","http://bon.edu.pl/katalog/lektura/o-wplywie-judaizantow-na-sztuke-rusi/","book","","12"
"http://bon.edu.pl/katalog/lektura/obrazcialo/","Obraz/ciało","","Brożyński Paweł, Jędrzejczyk Małgorzata, red.","http://bon.edu.pl/katalog/lektura/obrazcialo/","book","","12"
"http://bon.edu.pl/katalog/lektura/obraz-siebie-i-doswiadczanie-wlasnego-ciala-u-mlodych-kobiet-z-zaburzeniami-odzywiania/","Obraz siebie i doświadczanie własnego ciała u młodych kobiet z zaburzeniami odżywiania","","Libicka Joanna, Skimina Ewa","http://bon.edu.pl/katalog/lektura/obraz-siebie-i-doswiadczanie-wlasnego-ciala-u-mlodych-kobiet-z-zaburzeniami-odzywiania/","book","","12"
"http://bon.edu.pl/katalog/lektura/obrony-psychiczne-i-psychospoleczne-poczucie-koherencji-u-mlodziezy-z-zaburzeniami-depresyjnymi/","Obrony psychiczne i psychospołeczne a poczucie koherencji u młodzieży z zaburzeniami depresyjnymi","","Kichler Katarzyna","http://bon.edu.pl/katalog/lektura/obrony-psychiczne-i-psychospoleczne-poczucie-koherencji-u-mlodziezy-z-zaburzeniami-depresyjnymi/","book","","12"
"http://bon.edu.pl/katalog/lektura/obserwacja-uczestniczaca-w-srodowisku-szkolnym/","Obserwacja uczestnicząca w środowisku szkolnym","","Muszyński Damian","http://bon.edu.pl/katalog/lektura/obserwacja-uczestniczaca-w-srodowisku-szkolnym/","book","","12"
"http://bon.edu.pl/katalog/lektura/ochrona-i-zarzadzanie-zabytkowymi-kosciolami-drewnianymi-w-malopolsce-wpisanymi-na-liste-swiatowego-dziedzictwa-kulturowego-i-przyrodniczego-unesco/","Ochrona i zarządzanie zabytkowymi kościołami drewnianymi w Małopolsce wpisanymi na Listę Światowego Dziedzictwa Kulturowego i Przyrodniczego UNESCO","","Myczkowski Zbigniew","http://bon.edu.pl/katalog/lektura/ochrona-i-zarzadzanie-zabytkowymi-kosciolami-drewnianymi-w-malopolsce-wpisanymi-na-liste-swiatowego-dziedzictwa-kulturowego-i-przyrodniczego-unesco/","book","","12"
"http://bon.edu.pl/katalog/lektura/ochrona-krajobrazu-kulturowego-w-polsce-i-jej-przyklad-w-kalwarii-zebrzydowskiej/","Ochrona krajobrazu kulturowego w Polsce i jej przykład w Kalwarii Zebrzydowskiej","","Böhm Aleksander","http://bon.edu.pl/katalog/lektura/ochrona-krajobrazu-kulturowego-w-polsce-i-jej-przyklad-w-kalwarii-zebrzydowskiej/","book","","12"
"http://bon.edu.pl/katalog/lektura/ochrona-zydowskiego-dziedzictwa-kulturowego-jako-narzedzie-poszukiwania-tozsamosci/","Ochrona żydowskiego dziedzictwa kulturowego jako narzędzie poszukiwania tożsamości","","Firestone Michal","http://bon.edu.pl/katalog/lektura/ochrona-zydowskiego-dziedzictwa-kulturowego-jako-narzedzie-poszukiwania-tozsamosci/","book","","12"
"http://bon.edu.pl/katalog/lektura/od-litwinskosci-ku-krajowosci-polityczno-kulturowe-tradycje-kresow-wschodnich-w-xix-wieku/","Od „litwińskości” ku „krajowości”. Polityczno-kulturowe tradycje Kresów Wschodnich w XIX wieku","","Kul-Sialwierstawa Swiatłana","http://bon.edu.pl/katalog/lektura/od-litwinskosci-ku-krajowosci-polityczno-kulturowe-tradycje-kresow-wschodnich-w-xix-wieku/","book","","12"
"http://bon.edu.pl/katalog/lektura/od-ostatniej-nadziei-po-ostatni-exodus/","Od „ostatniej nadziei“ po „ostatni exodus“","","Unger Leopold","http://bon.edu.pl/katalog/lektura/od-ostatniej-nadziei-po-ostatni-exodus/","book","","12"
"http://bon.edu.pl/katalog/lektura/od-wydawcy-kultura-rozwoj/","Od wydawcy - Kultura a rozwój","","Dudek Krzysztof","http://bon.edu.pl/katalog/lektura/od-wydawcy-kultura-rozwoj/","book","","12"
"http://bon.edu.pl/katalog/lektura/odbudowa-domeny-krolewskiej-w-polsce-1504-1548/","Odbudowa domeny królewskiej w Polsce 1504-1548","","Sucheni-Grabowska Anna","http://bon.edu.pl/katalog/lektura/odbudowa-domeny-krolewskiej-w-polsce-1504-1548/","book","","12"
"http://bon.edu.pl/katalog/lektura/odwilz-1956/","Odwilż 1956","","Machcewicz Paweł","http://bon.edu.pl/katalog/lektura/odwilz-1956/","book","","12"
"http://bon.edu.pl/katalog/lektura/officia-maxima-et-principes-officiorum-problematyka-badan-nad-kancelaria-cesarska-okresu-pryncypatu-na-przykladzie-sekretariatu-memoria/","Officia maxima et principes officiorum","","Kłodziński Karol","http://bon.edu.pl/katalog/lektura/officia-maxima-et-principes-officiorum-problematyka-badan-nad-kancelaria-cesarska-okresu-pryncypatu-na-przykladzie-sekretariatu-memoria/","book","","13"
"http://bon.edu.pl/katalog/lektura/okupacja-sowiecka/","Okupacja sowiecka","","Mazur Grzegorz","http://bon.edu.pl/katalog/lektura/okupacja-sowiecka/","book","","13"
"http://bon.edu.pl/katalog/lektura/opisy-bitew-ukazujace-wojownikow-gotowych-przyjac-swoj-los-przyklady-slowianskie-xi-xiii-w/","Opisy bitew ukazujące wojowników gotowych przyjąć swój los (przykłady słowiańskie XI-XIII w.)","","Żmudzki Paweł","http://bon.edu.pl/katalog/lektura/opisy-bitew-ukazujace-wojownikow-gotowych-przyjac-swoj-los-przyklady-slowianskie-xi-xiii-w/","book","","13"
"http://bon.edu.pl/katalog/lektura/opozycja-opor-spoleczny-19441956/","Opozycja, opór społeczny 1944–1956","","Wnuk Rafał","http://bon.edu.pl/katalog/lektura/opozycja-opor-spoleczny-19441956/","book","","13"
"http://bon.edu.pl/katalog/lektura/opozycja-w-polsce-19561980/","Opozycja w Polsce 1956–1980","","Friszke Andrzej","http://bon.edu.pl/katalog/lektura/opozycja-w-polsce-19561980/","book","","13"
"http://bon.edu.pl/katalog/lektura/oprawy-ze-sredniowiecznych-rekopisow-muzycznych-w-ksiegozbiorze-jana-bernarda-bonifacia/","Oprawy ze średniowiecznych rękopisów muzycznych w księgozbiorze Jana Bernarda Bonifacia","","Szybowska Urszula","http://bon.edu.pl/katalog/lektura/oprawy-ze-sredniowiecznych-rekopisow-muzycznych-w-ksiegozbiorze-jana-bernarda-bonifacia/","book","","13"
"http://bon.edu.pl/katalog/lektura/organisation-heritage-protection-poland/","Organisation of Heritage Protection in Poland","","Szpanowski Piotr","http://bon.edu.pl/katalog/lektura/organisation-heritage-protection-poland/","book","","13"
"http://bon.edu.pl/katalog/lektura/organisation-monument-protection-system-slovakia-after-1989/","Organisation of the Monument Protection System in Slovakia after 1989","","Pinčíkova Ľubica","http://bon.edu.pl/katalog/lektura/organisation-monument-protection-system-slovakia-after-1989/","book","","13"
"http://bon.edu.pl/katalog/lektura/organizacje-sektora-kultury-rozwoj/","Organizacje sektora kultury a rozwój","","Strycharz Jan","http://bon.edu.pl/katalog/lektura/organizacje-sektora-kultury-rozwoj/","book","","13"
"http://bon.edu.pl/katalog/lektura/ormianie/","Ormianie","","Stopka Krzysztof","http://bon.edu.pl/katalog/lektura/ormianie/","book","","13"
"http://bon.edu.pl/katalog/lektura/osobowosciowe-uwarunkowania-osob-tworczych-i-transgresyjnych/","Osobowościowe uwarunkowania osób twórczych i transgresyjnych","","Świderska Joanna","http://bon.edu.pl/katalog/lektura/osobowosciowe-uwarunkowania-osob-tworczych-i-transgresyjnych/","book","","13"
"http://bon.edu.pl/katalog/lektura/osobowosciowe-uwarunkowania-stylow-tozsamosci-w-ujeciu-berzonskyego/","Osobowościowe uwarunkowania stylów tożsamości w ujęciu Berzonsky’ego","","Mańko Agnieszka, Topolewska Ewa","http://bon.edu.pl/katalog/lektura/osobowosciowe-uwarunkowania-stylow-tozsamosci-w-ujeciu-berzonskyego/","book","","13"
"http://bon.edu.pl/katalog/lektura/pamiec-zapisana-w-kamieniu-czyli-krajobraz-kulturowy-jako-palimpsest/","Pamięć zapisana w kamieniu, czyli krajobraz kulturowy jako palimpsest*","","Traba Robert","http://bon.edu.pl/katalog/lektura/pamiec-zapisana-w-kamieniu-czyli-krajobraz-kulturowy-jako-palimpsest/","book","","13"
"http://bon.edu.pl/katalog/lektura/panstwokosciol-katolicki-w-polsce-19561989-wybrane-zagadnienia/","Państwo–Kościół katolicki w Polsce 1956–1989 (wybrane zagadnienia)","","Żaryn Jan","http://bon.edu.pl/katalog/lektura/panstwokosciol-katolicki-w-polsce-19561989-wybrane-zagadnienia/","book","","13"
"http://bon.edu.pl/katalog/lektura/patriota-i-obywatel-razem-czy-osobno/","Patriota i obywatel - razem czy osobno?","","Menz Mariusz","http://bon.edu.pl/katalog/lektura/patriota-i-obywatel-razem-czy-osobno/","book","","13"
"http://bon.edu.pl/katalog/lektura/patriotyzm-i-wychowanie-patriotyczne-w-i-rzeczypospolitej/","Patriotyzm i wychowanie patriotyczne w I Rzeczypospolitej","","Roszak Stanisław","http://bon.edu.pl/katalog/lektura/patriotyzm-i-wychowanie-patriotyczne-w-i-rzeczypospolitej/","book","","13"
"http://bon.edu.pl/katalog/lektura/patroni-i-klienci/","Patroni i klienci","","Tarkowski Jacek","http://bon.edu.pl/katalog/lektura/patroni-i-klienci/","book","","13"
"http://bon.edu.pl/katalog/lektura/pierwowzor-i-powtorzenie/","Pierwowzór i powtórzenie","","Skubiszewski Piotr","http://bon.edu.pl/katalog/lektura/pierwowzor-i-powtorzenie/","book","","13"
"http://bon.edu.pl/katalog/lektura/pilsudski-jakim-go-znalem/","Piłsudski jakim go znałem","","Wasilewski Leon","http://bon.edu.pl/katalog/lektura/pilsudski-jakim-go-znalem/","book","","13"
"http://bon.edu.pl/katalog/lektura/po-pierwsze-przezyc-studia-z-filozofii-liberalizmu/","Po pierwsze, przeżyć : studia z filozofii liberalizmu","","Haremska Katarzyna","http://bon.edu.pl/katalog/lektura/po-pierwsze-przezyc-studia-z-filozofii-liberalizmu/","book","","13"
"http://bon.edu.pl/katalog/lektura/pozne-sredniowiecze-miast-nadbaltyckich-studia-nad-dziejami-hanzy-nad-baltykiem-w-xiv-xv-w/","Późne średniowiecze miast nadbałtyckich. Studia nad dziejami Hanzy nad Bałtykiem w XIV-XV w.","","Samsonowicz Henryk","http://bon.edu.pl/katalog/lektura/pozne-sredniowiecze-miast-nadbaltyckich-studia-nad-dziejami-hanzy-nad-baltykiem-w-xiv-xv-w/","book","","13"
"http://bon.edu.pl/katalog/lektura/pod-wspolnym-niebem-narody-dawnej-rzeczypospolitej/","Pod wspólnym niebem. Narody dawnej Rzeczypospolitej","","Kopczyński Michał, Tygielski Wojciech","http://bon.edu.pl/katalog/lektura/pod-wspolnym-niebem-narody-dawnej-rzeczypospolitej/","book","","13"
"http://bon.edu.pl/katalog/lektura/podstawowe-standardy-edytorskie-naukowych-tekstow-psychologicznych-w-jezyku-polskim-na-podstawie-regul-apa/","Podstawowe standardy edytorskie naukowych tekstów psychologicznych w języku polskim na podstawie reguł APA","","Cieciuch Jan, Harasimczuk Justyna","http://bon.edu.pl/katalog/lektura/podstawowe-standardy-edytorskie-naukowych-tekstow-psychologicznych-w-jezyku-polskim-na-podstawie-regul-apa/","book","","13"
"http://bon.edu.pl/katalog/lektura/podstawy-etyki-w-mediach-masowych-postawy-dziennikarzy-w-okresie-prl-i-trasformacji-ustrojowej-podstawy-etyki-w-mediach-masowych/","Podstawy etyki w mediach masowych a postawy dziennikarzy w okresie PRL (...)","","Polaczek-Bigaj Marta","http://bon.edu.pl/katalog/lektura/podstawy-etyki-w-mediach-masowych-postawy-dziennikarzy-w-okresie-prl-i-trasformacji-ustrojowej-podstawy-etyki-w-mediach-masowych/","book","","13"
"http://bon.edu.pl/katalog/lektura/podsumowanie-projektu/","Podsumowanie projektu","","Wojtoń Ewa","http://bon.edu.pl/katalog/lektura/podsumowanie-projektu/","book","","13"
"http://bon.edu.pl/katalog/lektura/pogranicza-rozmaitosc-narodow-wyzwanie-dla-procesu-homogenizacji-narodowej/","Pogranicza a rozmaitość narodów: wyzwanie dla procesu homogenizacji narodowej","","Turliuc Cătălin","http://bon.edu.pl/katalog/lektura/pogranicza-rozmaitosc-narodow-wyzwanie-dla-procesu-homogenizacji-narodowej/","book","","14"
"http://bon.edu.pl/katalog/lektura/pogranicze-ochrona-zabytkow-w-basenie-karpackim/","Pogranicze a ochrona zabytków w Basenie Karpackim","","Diószegi László","http://bon.edu.pl/katalog/lektura/pogranicze-ochrona-zabytkow-w-basenie-karpackim/","book","","14"
"http://bon.edu.pl/katalog/lektura/polacy-na-emigracji-19451956/","Polacy na emigracji 1945–1956","","Wolsza Tadeusz","http://bon.edu.pl/katalog/lektura/polacy-na-emigracji-19451956/","book","","14"
"http://bon.edu.pl/katalog/lektura/polityka-kulturalna-polski/","Polityka kulturalna Polski","","Wąsowska-Pawlik Agata","http://bon.edu.pl/katalog/lektura/polityka-kulturalna-polski/","book","","14"
"http://bon.edu.pl/katalog/lektura/polityka-niemiecka-na-ziemiach-okupowanych/","Polityka niemiecka na ziemiach okupowanych","","Gąsiorowski Andrzej","http://bon.edu.pl/katalog/lektura/polityka-niemiecka-na-ziemiach-okupowanych/","book","","14"
"http://bon.edu.pl/katalog/lektura/polityka-panstwa-wobec-kosciola-rzymskokatolickiego-w-polsce-w-latach-19441956/","Polityka państwa wobec Kościoła rzymskokatolickiego w Polsce w latach 1944–1956","","Noszczak Bartłomiej","http://bon.edu.pl/katalog/lektura/polityka-panstwa-wobec-kosciola-rzymskokatolickiego-w-polsce-w-latach-19441956/","book","","14"
"http://bon.edu.pl/katalog/lektura/polityka-polska-i-polityka-polska/","Polityka polska i ""Polityka Polska""","","Wołek Tomasz","http://bon.edu.pl/katalog/lektura/polityka-polska-i-polityka-polska/","book","","14"
"http://bon.edu.pl/katalog/lektura/polsce-potrzebne-jest-nowe-spojrzenie/","Polsce potrzebne jest nowe spojrzenie","","Kras Zbigniew","http://bon.edu.pl/katalog/lektura/polsce-potrzebne-jest-nowe-spojrzenie/","book","","14"
"http://bon.edu.pl/katalog/lektura/polska-19441949-powrot-do-zycia/","Polska 1944–1949. Powrót do życia","","Ciesielski, Stanisław","http://bon.edu.pl/katalog/lektura/polska-19441949-powrot-do-zycia/","book","","14"
"http://bon.edu.pl/katalog/lektura/polska-gierka-dekada-przerwana-czy-zmarnowana/","Polska Gierka – dekada przerwana czy zmarnowana?","","Sasanka Paweł","http://bon.edu.pl/katalog/lektura/polska-gierka-dekada-przerwana-czy-zmarnowana/","book","","14"
"http://bon.edu.pl/katalog/lektura/polska-i-sasiedzi-dwadziescia-lat-po/","Polska i sąsiedzi dwadzieścia lat po","","Michnik Adam","http://bon.edu.pl/katalog/lektura/polska-i-sasiedzi-dwadziescia-lat-po/","book","","14"
"http://bon.edu.pl/katalog/lektura/polska-i-sprawa-polska-w-i-wojnie-swiatowej/","Polska i sprawa polska w I wojnie światowej","","Nałęcz Tomasz","http://bon.edu.pl/katalog/lektura/polska-i-sprawa-polska-w-i-wojnie-swiatowej/","book","","14"
"http://bon.edu.pl/katalog/lektura/polska-jest-rozna-krakow-tez-ale-mck-jest-jedyne-i-niepowtarzalne/","Polska jest różna, Kraków też — ale MCK jest jedyne i niepowtarzalne!","","Gendel Jewsiej","http://bon.edu.pl/katalog/lektura/polska-jest-rozna-krakow-tez-ale-mck-jest-jedyne-i-niepowtarzalne/","book","","14"
"http://bon.edu.pl/katalog/lektura/polska-mozaika-spoleczna/","Polska mozaika społeczna","","Rudnicki Szymon","http://bon.edu.pl/katalog/lektura/polska-mozaika-spoleczna/","book","","14"
"http://bon.edu.pl/katalog/lektura/polska-na-tle-europy-xvi-xvii-wieku-konferencja-muzeum-historii-polski-warszawa-23-24-pazdziernika-2006/","Polska na tle Europy XVI-XVII wieku : Konferencja Muzeum Historii Polski, Warszawa, 23-24 października 2006","","Brodacki Jakub","http://bon.edu.pl/katalog/lektura/polska-na-tle-europy-xvi-xvii-wieku-konferencja-muzeum-historii-polski-warszawa-23-24-pazdziernika-2006/","book","","14"
"http://bon.edu.pl/katalog/lektura/polska-naszych-pragnien-polska-naszych-mozliwosci-antologia-polityki-polskiej/","Polska naszych pragnień, Polska naszych możliwości. Antologia „Polityki Polskiej""","","Bartyzel Małgorzata, Wołek Artur","http://bon.edu.pl/katalog/lektura/polska-naszych-pragnien-polska-naszych-mozliwosci-antologia-polityki-polskiej/","book","","14"
"http://bon.edu.pl/katalog/lektura/polska-w-polityce-miedzynarodowej-i-zimnej-wojnie-19451989/","Polska w polityce międzynarodowej i „zimnej wojnie” 1945–1989","","Jarząbek Wanda","http://bon.edu.pl/katalog/lektura/polska-w-polityce-miedzynarodowej-i-zimnej-wojnie-19451989/","book","","14"
"http://bon.edu.pl/katalog/lektura/polski-wiek-xx-dwudziestolecie/","Polski wiek XX: Dwudziestolecie","","Machcewicz Paweł, Persak Krzysztof","http://bon.edu.pl/katalog/lektura/polski-wiek-xx-dwudziestolecie/","book","","14"
"http://bon.edu.pl/katalog/lektura/polski-wiek-xx-ii-wojna-swiatowa/","Polski wiek XX: II wojna światowa","","Machcewicz Paweł, Persak Krzysztof","http://bon.edu.pl/katalog/lektura/polski-wiek-xx-ii-wojna-swiatowa/","book","","14"
"http://bon.edu.pl/katalog/lektura/polski-wiek-xx-prl-od-grudnia-70-do-czerwca-89/","Polski wiek XX: PRL od grudnia 70 do czerwca 89","","Machcewicz Paweł, Persak Krzysztof","http://bon.edu.pl/katalog/lektura/polski-wiek-xx-prl-od-grudnia-70-do-czerwca-89/","book","","14"
"http://bon.edu.pl/katalog/lektura/polski-wiek-xx-prl-od-lipca-1944-do-grudnia-1970/","Polski wiek XX: PRL od lipca 1944 do grudnia 1970","","Machcewicz Paweł, Persak Krzysztof","http://bon.edu.pl/katalog/lektura/polski-wiek-xx-prl-od-lipca-1944-do-grudnia-1970/","book","","14"
"http://bon.edu.pl/katalog/lektura/polskie-lato-1980/","Polskie lato 1980","","Choma-Jusińska Małgorzata, Dąbrowski Marcin","http://bon.edu.pl/katalog/lektura/polskie-lato-1980/","book","","14"
"http://bon.edu.pl/katalog/lektura/polskie-malarstwo-salonowe/","Polskie malarstwo salonowe","","Poprzęcka Maria","http://bon.edu.pl/katalog/lektura/polskie-malarstwo-salonowe/","book","","14"
"http://bon.edu.pl/katalog/lektura/polskie-panstwo-podziemne-aspekty-cywilne/","Polskie Państwo Podziemne - aspekty cywilne","","Grabowski Waldemar","http://bon.edu.pl/katalog/lektura/polskie-panstwo-podziemne-aspekty-cywilne/","book","","14"
"http://bon.edu.pl/katalog/lektura/polskie-panstwo-podziemne-aspekty-wojskowe/","Polskie Państwo Podziemne - aspekty wojskowe","","Ney-Krwawicz Marek","http://bon.edu.pl/katalog/lektura/polskie-panstwo-podziemne-aspekty-wojskowe/","book","","14"
"http://bon.edu.pl/katalog/lektura/polskie-sily-zbrojne-na-obczyznie/","Polskie Siły Zbrojne na obczyźnie","","Wawer Zbigniew","http://bon.edu.pl/katalog/lektura/polskie-sily-zbrojne-na-obczyznie/","book","","15"
"http://bon.edu.pl/katalog/lektura/polskie-telewizyjne-programy-edukacyjne-dla-dzieci-i-mlodziezy/","Polskie telewizyjne programy edukacyjne dla dzieci i młodzieży","","Sosnowska Joanna","http://bon.edu.pl/katalog/lektura/polskie-telewizyjne-programy-edukacyjne-dla-dzieci-i-mlodziezy/","book","","15"
"http://bon.edu.pl/katalog/lektura/poltyka-zagraniczna-zwiazku-sowieckiego-wobec-polski-w-latach-1939-1945/","Poltyka zagraniczna Związku Sowieckiego wobec Polski w latach 1939-1945","","Dębski Stanisław","http://bon.edu.pl/katalog/lektura/poltyka-zagraniczna-zwiazku-sowieckiego-wobec-polski-w-latach-1939-1945/","book","","15"
"http://bon.edu.pl/katalog/lektura/pomnik-swiatowego-dziedzictwa-kultury-w-centrum-miasta-bryggen-w-bergen/","Pomnik światowego dziedzictwa kultury w centrum miasta - Bryggen w Bergen","","Bjørkhaug Lasse","http://bon.edu.pl/katalog/lektura/pomnik-swiatowego-dziedzictwa-kultury-w-centrum-miasta-bryggen-w-bergen/","book","","15"
"http://bon.edu.pl/katalog/lektura/poslowie-polska-droga-do-nato-i-unii-europejskiej/","Posłowie: Polska droga do NATO i Unii Europejskiej","","Czaputowicz Jacek","http://bon.edu.pl/katalog/lektura/poslowie-polska-droga-do-nato-i-unii-europejskiej/","book","","15"
"http://bon.edu.pl/katalog/lektura/postawy-rodzicielskie-rodzicow-ksztaltowanie-sie-tozsamosci-osob-w-okresie-wczesnej-doroslosci/","Postawy rodzicielskie rodziców a kształtowanie się tożsamości osób w okresie wczesnej dorosłości","","Rusiak Dagmara","http://bon.edu.pl/katalog/lektura/postawy-rodzicielskie-rodzicow-ksztaltowanie-sie-tozsamosci-osob-w-okresie-wczesnej-doroslosci/","book","","15"
"http://bon.edu.pl/katalog/lektura/powstanie-warszawskie-wojna-polityka-zycie-spoleczne-i-mit/","Powstanie Warszawskie: wojna, polityka, życie społeczne i mit","","Marszalec Janusz","http://bon.edu.pl/katalog/lektura/powstanie-warszawskie-wojna-polityka-zycie-spoleczne-i-mit/","book","","15"
"http://bon.edu.pl/katalog/lektura/powstawanie-europy/","Powstawanie Europy","","Samsonowicz Henryk","http://bon.edu.pl/katalog/lektura/powstawanie-europy/","book","","15"
"http://bon.edu.pl/katalog/lektura/poza-wirtualna-zydowskosciaproba-osiagniecia-rownowagi-pomiedzy-miejscami-rzeczywistymi-surrealnymi-i-naprawde-wyimaginowanymi/","Poza wirtualną żydowskością...Próba osiągnięcia równowagi pomiędzy miejscami rzeczywistymi, surrealnymi i naprawdę wyimaginowanymi","","Gruber Ruth Ellen","http://bon.edu.pl/katalog/lektura/poza-wirtualna-zydowskosciaproba-osiagniecia-rownowagi-pomiedzy-miejscami-rzeczywistymi-surrealnymi-i-naprawde-wyimaginowanymi/","book","","15"
"http://bon.edu.pl/katalog/lektura/poziom-psychopatii-u-skazanych-niebezpiecznych-odbywajacych-kare-pozbawienia-wolnosci-w-zakladach-karnych-na-terenie-polski/","Poziom psychopatii u skazanych niebezpiecznych odbywających karę pozbawienia wolności w zakładach karnych na terenie Polski","","Boruc Maria Dagmara","http://bon.edu.pl/katalog/lektura/poziom-psychopatii-u-skazanych-niebezpiecznych-odbywajacych-kare-pozbawienia-wolnosci-w-zakladach-karnych-na-terenie-polski/","book","","15"
"http://bon.edu.pl/katalog/lektura/praca-godna-obywatela-w-ideologii-krytykow-demokracji-viv-w-pne/","Praca godna obywatela w ideologii krytyków demokracji V/IV w. p.n.e.","","Lengauer Włodzimierz","http://bon.edu.pl/katalog/lektura/praca-godna-obywatela-w-ideologii-krytykow-demokracji-viv-w-pne/","book","","15"
"http://bon.edu.pl/katalog/lektura/prace-nad-polska-adaptacja-kwestionariusza-kompetencji-interpersonalnych-csie-locke/","Prace nad polską adaptacją Kwestionariusza kompetencji interpersonalnych CSIE Locke’a","","Stanisławski Krzysztof","http://bon.edu.pl/katalog/lektura/prace-nad-polska-adaptacja-kwestionariusza-kompetencji-interpersonalnych-csie-locke/","book","","15"
"http://bon.edu.pl/katalog/lektura/prace-nad-polska-adaptacja-westionariusza-zachowan-interpersonalnych-ibq-c-problemy-psychometryczne/","Prace nad polską adaptacją westionariusza zachowań interpersonalnych IBQ-C – problemy psychometryczne","","Jasiński Bartosz","http://bon.edu.pl/katalog/lektura/prace-nad-polska-adaptacja-westionariusza-zachowan-interpersonalnych-ibq-c-problemy-psychometryczne/","book","","15"
"http://bon.edu.pl/katalog/lektura/prawdziwi-i-falszywi-patrioci-stroj-patriotyzm-i-polityka-w-xvii-i-xviii-w/","Prawdziwi i fałszywi patrioci. Strój, patriotyzm i polityka w XVII i XVIII w.","","Dumanowski Jarosław","http://bon.edu.pl/katalog/lektura/prawdziwi-i-falszywi-patrioci-stroj-patriotyzm-i-polityka-w-xvii-i-xviii-w/","book","","15"
"http://bon.edu.pl/katalog/lektura/prawica-rodowod-i-perspektywy/","Prawica – rodowód i perspektywy","","Jurek Marek","http://bon.edu.pl/katalog/lektura/prawica-rodowod-i-perspektywy/","book","","15"
"http://bon.edu.pl/katalog/lektura/prawo-autorskie-w-kontekscie-rewolucji-technologicznej/","Prawo autorskie w kontekście rewolucji technologicznej","","Biga Bartłomiej","http://bon.edu.pl/katalog/lektura/prawo-autorskie-w-kontekscie-rewolucji-technologicznej/","book","","15"
"http://bon.edu.pl/katalog/lektura/preface-social-history-cultural-heritage-protection-hungary/","Preface: Social History of Cultural Heritage Protection in Hungary","","Purchla Jacek","http://bon.edu.pl/katalog/lektura/preface-social-history-cultural-heritage-protection-hungary/","book","","15"
"http://bon.edu.pl/katalog/lektura/proba-spojrzenia/","Próba spojrzenia","","Hall Aleksander","http://bon.edu.pl/katalog/lektura/proba-spojrzenia/","book","","15"
"http://bon.edu.pl/katalog/lektura/problem-identyfikacji-narodowej-i-etnicznej-w-nauczaniu-wiedzy-o-spoleczenstwie-sugestie-do-wybranych-przykladow/","Problem identyfikacji narodowej i etnicznej w nauczaniu wiedzy o społeczeństwie. Sugestie do wybranych przykładów.","","Zając Stanisław","http://bon.edu.pl/katalog/lektura/problem-identyfikacji-narodowej-i-etnicznej-w-nauczaniu-wiedzy-o-spoleczenstwie-sugestie-do-wybranych-przykladow/","book","","15"
"http://bon.edu.pl/katalog/lektura/problemy-i-perspektywy-badan-nad-zlotnictwem-w-polsce-x-xii-w/","Problemy i perspektywy badań nad złotnictwem w Polsce X-XII w.","","Skubiszewski Piotr","http://bon.edu.pl/katalog/lektura/problemy-i-perspektywy-badan-nad-zlotnictwem-w-polsce-x-xii-w/","book","","15"
"http://bon.edu.pl/katalog/lektura/program-dotacji-ochrony-dziedzictwa-kulturowego-poza-granicami-wegier/","Program dotacji ochrony dziedzictwa kulturowego poza granicami Węgier","","Sebestyén József","http://bon.edu.pl/katalog/lektura/program-dotacji-ochrony-dziedzictwa-kulturowego-poza-granicami-wegier/","book","","15"
"http://bon.edu.pl/katalog/lektura/program-konferencji-otwierajacej-projekt-krakow-19-20-pazdziernika-2009/","Program konferencji otwierającej projekt Kraków, 19 - 20 października 2009","","","http://bon.edu.pl/katalog/lektura/program-konferencji-otwierajacej-projekt-krakow-19-20-pazdziernika-2009/","book","","15"
"http://bon.edu.pl/katalog/lektura/prolegomena-do-tez-ideowych/","Prolegomena do tez ideowych.","","Bartyzel Jacek","http://bon.edu.pl/katalog/lektura/prolegomena-do-tez-ideowych/","book","","15"
